"","Date","State","Income","Expenses"
"30725",1999-06-28,"KS",24991.1883237144,-857.266032420717
"30726",1999-09-24,"CA",25099.1302363319,-1235.53129437287
"30727",1999-05-25,"FL",25000.9508124455,-1019.09458369923
"30728",1999-02-28,"PA",25033.5780983611,-1041.51501862719
"30729",1999-08-14,"NY",24834.4340094141,-823.087009199078
"30730",1999-11-13,"GA",24898.5926557171,-995.869593208535
"30731",1999-01-30,"AK",24697.5828683117,-849.248498178964
"30732",1999-12-27,"MO",25043.3334087251,-1010.0942460281
"30733",1999-01-08,"NE",25045.9575371999,-1017.37263572221
"30734",1999-07-03,"NY",25057.1041529161,-989.739331220061
"30735",1999-09-28,"IL",24994.2804981374,-876.44128495199
"30736",1999-12-07,"ND",25074.2955020825,-912.164317472907
"30737",1999-10-30,"VT",25022.4410691958,-1268.09244664986
"30738",1999-02-10,"MN",25053.3473376404,-951.738814124862
"30739",1999-08-01,"OK",25056.533634346,-1007.78328843382
"30740",1999-08-06,"AR",24898.240817132,-1131.60193295082
"30741",1999-04-01,"KS",25166.1522526862,-1149.88184866967
"30742",1999-12-03,"IL",25005.9832950648,-982.871125001812
"30743",1999-12-23,"FL",25043.1700749112,-927.506774445206
"30744",1999-03-25,"OH",25067.6072989681,-875.618540465841
"30745",1999-11-05,"AZ",25002.9024557492,-1032.40158315838
"30746",1999-02-17,"AR",25246.2673914867,-747.730953303797
"30747",1999-08-18,"OH",24870.5938639399,-977.484115410551
"30748",1999-08-06,"SC",25066.147478452,-1058.33047294318
"30749",1999-03-07,"WI",24992.7713971098,-684.668976310348
"30750",1999-07-27,"HI",24920.7502330299,-887.535277946566
"30751",1999-10-22,"GA",25036.4337762865,-945.266081800382
"30752",1999-07-11,"MO",25032.9752418468,-1066.18812405253
"30753",1999-04-22,"MD",24950.512385826,-817.059545383848
"30754",1999-03-30,"NC",24784.8107819072,-1096.07143823046
"30755",1999-06-03,"NJ",24989.1152686762,-1234.05531317585
"30756",1999-09-20,"PA",25158.203773232,-962.963921894354
"30757",1999-04-09,"KS",24877.7994773361,-867.13571229503
"30758",1999-09-03,"RI",25046.6424272086,-1023.59633985065
"30759",1999-09-19,"GA",25078.5235618782,-989.797474365487
"30760",1999-09-21,"NH",25040.3773532429,-1027.72415724739
"30761",1999-11-22,"UT",24935.4216961443,-982.099357248017
"30762",1999-09-23,"WA",24753.1928326584,-920.240488006936
"30763",1999-07-07,"CT",25089.2871252733,-990.816455344549
"30764",1999-09-17,"CO",24933.7851677446,-968.258492825088
"30765",1999-11-09,"NH",24995.0501976469,-979.651534522448
"30766",1999-08-07,"ID",25148.4007198211,-1148.13974786571
"30767",1999-04-02,"NE",25023.1927550059,-961.162862803452
"30768",1999-03-01,"ME",24873.9177369645,-997.541760837463
"30769",1999-01-01,"RI",24945.8662204176,-1020.60476139269
"30770",1999-02-18,"IN",24877.3690816944,-1088.51172467297
"30771",1999-04-18,"AK",24914.6212292826,-935.055782687652
"30772",1999-03-21,"CT",25077.5101354709,-966.874098303308
"30773",1999-10-22,"TX",25104.0232881122,-1139.71470619092
"30774",1999-04-13,"NC",25028.9650266399,-914.371589951857
"30775",1999-01-04,"WY",24934.3035351655,-1028.36000305031
"30776",1999-04-19,"NV",25089.8370870449,-909.932764736163
"30777",1999-05-04,"MO",24928.0276653331,-1095.7311545357
"30778",1999-02-12,"IN",25058.513616874,-930.961662340787
"30779",1999-09-09,"SC",25041.0256470574,-968.905539182655
"30780",1999-10-02,"VT",24872.8756936318,-892.16619005643
"30781",1999-07-26,"MS",25019.8335703802,-1043.46576847306
"30782",1999-05-21,"PA",25048.5946470338,-1031.19148479693
"30783",1999-11-05,"GA",24919.1064415923,-1067.76926434257
"30784",1999-08-17,"AK",24974.53713448,-946.391746571099
"30785",1999-02-26,"AZ",25132.8659002973,-972.844006617276
"30786",1999-09-18,"NH",25085.102415079,-840.610973038471
"30787",1999-02-08,"NC",25050.6955348729,-874.000987911816
"30788",1999-01-01,"MA",25055.83882896,-1009.80735880396
"30789",1999-06-28,"IL",25172.9943362505,-883.321729150855
"30790",1999-01-19,"CO",24930.685572392,-839.924043321587
"30791",1999-01-28,"KY",24827.1923819838,-1101.47067848046
"30792",1999-07-11,"ME",24878.4114379164,-1157.04307180416
"30793",1999-11-04,"NC",24949.1842127003,-1227.86660422791
"30794",1999-01-10,"ME",24996.1607696513,-905.87876927317
"30795",1999-12-10,"AL",24904.8845739975,-853.196290237639
"30796",1999-05-25,"DE",25055.4012211168,-1108.3801794057
"30797",1999-11-01,"CT",25186.841247189,-1065.84212024526
"30798",1999-08-07,"NC",24858.1342099629,-971.33858783504
"30799",1999-12-17,"RI",25250.4004201535,-1132.37456738285
"30800",1999-02-15,"OK",24911.4378256233,-850.226134855356
"30801",1999-04-13,"CA",24986.2141422316,-893.757109034921
"30802",1999-06-11,"SC",24956.1680397557,-1001.48360594456
"30803",1999-05-15,"NV",24935.1618394575,-853.769757929611
"30804",1999-07-28,"AR",24963.6872664581,-1061.71467282272
"30805",1999-04-01,"OH",24796.9528413367,-952.607415033057
"30806",1999-12-28,"CA",25098.9715611696,-1118.62954306692
"30807",1999-03-09,"NV",24939.4207262464,-1149.62726193932
"30808",1999-03-22,"TN",25033.0094647334,-942.477114434598
"30809",1999-01-25,"UT",25139.4318386737,-1007.7315171492
"30810",1999-11-01,"AL",24933.1060106577,-1053.99898216031
"30811",1999-07-28,"GA",25208.8872075259,-841.288804557891
"30812",1999-11-26,"OK",24970.1912746715,-989.04530759615
"30813",1999-08-07,"NJ",25039.8473761612,-877.637254543933
"30814",1999-12-07,"TX",25025.6970732979,-876.710948662255
"30815",1999-07-03,"AZ",25023.4794870164,-1057.8323337529
"30816",1999-10-20,"NM",25132.7153130055,-881.951351572564
"30817",1999-05-13,"ME",24877.1669026065,-1004.92782868287
"30818",1999-04-01,"MO",25093.361488679,-983.078172246413
"30819",1999-07-07,"GA",24967.08950905,-1140.60048619633
"30820",1999-09-02,"GA",25036.7620319652,-931.942566244905
"30821",1999-12-16,"SD",25026.1343225965,-1130.66602239049
"30822",1999-05-12,"CA",24875.3255388764,-990.693586836159
"30823",1999-01-07,"GA",25021.5734360986,-1051.53155519085
"30824",1999-02-12,"NV",25039.0816366374,-883.912629635278
"30825",1999-03-17,"TX",24973.8394819658,-1173.29671698397
"30826",1999-11-15,"LA",25070.8965837728,-1022.34444505516
"30827",1999-12-02,"MI",24867.0279381006,-997.285208523153
"30828",1999-08-16,"VA",25124.5686205162,-1025.36022620104
"30829",1999-08-08,"DE",25045.0185103572,-1000.57483014558
"30830",1999-06-05,"TN",25044.9700180442,-993.332434037538
"30831",1999-10-21,"NE",25030.5838985475,-1027.46176533314
"30832",1999-10-06,"IA",24753.8735417807,-1072.13587473162
"30833",1999-03-06,"IA",25017.4737924235,-1114.36629311615
"30834",1999-01-21,"KS",24984.0688302374,-1003.32767270678
"30835",1999-09-21,"OR",24974.5557986506,-958.294663848566
"30836",1999-02-14,"HI",25039.0670313546,-865.696962170351
"30837",1999-08-21,"CO",25058.7915511961,-989.980361533068
"30838",1999-10-04,"AK",24855.3509729148,-929.129533793689
"30839",1999-08-09,"WV",24929.0160096367,-945.627080426449
"30840",1999-05-31,"RI",25002.5108159062,-1089.8557810441
"30841",1999-11-21,"MT",25165.2560625558,-988.225830472031
"30842",1999-04-03,"IA",24947.2456066332,-957.77792109392
"30843",1999-05-15,"HI",24783.0572761879,-1024.24224074132
"30844",1999-11-22,"PA",24792.5282423888,-1066.4113028418
"30845",1999-06-13,"VT",25125.0274212169,-1069.07067740277
"30846",1999-11-29,"NM",24995.521973014,-852.235475043812
"30847",1999-11-10,"KY",24998.2029620278,-843.29639224667
"30848",1999-08-29,"WY",25004.0883958793,-925.307497982966
"30849",1999-06-21,"KS",25065.9617424161,-989.573449031254
"30850",1999-09-20,"HI",24910.9607331776,-842.116144396521
"30851",1999-11-18,"AL",24954.2453312451,-1120.37256711716
"30852",1999-10-28,"IN",25093.8117176058,-1164.68271620424
"30853",1999-06-16,"KY",24810.9839006537,-1037.66760558596
"30854",1999-03-27,"OR",25051.401613756,-863.270345194102
"30855",1999-09-10,"RI",24951.4426883899,-870.983871532498
"30856",1999-11-08,"NY",25020.6050775914,-1002.96107603019
"30857",1999-03-22,"AZ",24858.1493204847,-957.153908542777
"30858",1999-10-20,"GA",24999.0277322085,-841.520657495338
"30859",1999-10-21,"OH",24753.0203702541,-1080.51853803853
"30860",1999-11-03,"VA",24842.7311725352,-996.676800969128
"30861",1999-12-16,"WI",25106.5220554362,-1025.77900428337
"30862",1999-03-29,"LA",25075.7257744891,-1102.776278652
"30863",1999-09-27,"NM",25142.5921190098,-1021.82332821926
"30864",1999-12-23,"LA",25128.4154972319,-1002.7560309071
"30865",1999-05-14,"KS",25107.9988209781,-971.747216737282
"30866",1999-01-27,"WI",25130.1581186845,-1066.65216740463
"30867",1999-03-02,"HI",25049.8987946759,-1049.07757184193
"30868",1999-12-11,"GA",24905.5314073158,-979.839194346978
"30869",1999-09-27,"DE",24983.2513059057,-1058.8406133667
"30870",1999-03-16,"WA",24806.1669374998,-1161.84256671503
"30871",1999-11-01,"WY",25105.7244994448,-1085.76244460266
"30872",1999-09-17,"ME",25068.9659559229,-984.332138560088
"30873",1999-06-07,"CO",24960.2876848883,-892.971146366132
"30874",1999-03-04,"FL",24922.5708868711,-850.342459119958
"30875",1999-04-24,"KY",24979.3375594368,-862.261425027532
"30876",1999-12-04,"CO",25142.9371478755,-1044.42262153285
"30877",1999-05-21,"WA",24885.9141704574,-1162.95681128209
"30878",1999-07-14,"TX",24856.5145123501,-1065.562419812
"30879",1999-04-24,"NM",25061.6089180507,-846.67807335105
"30880",1999-06-01,"LA",24977.8458415121,-1034.51009877707
"30881",1999-05-11,"PA",25160.0027166701,-886.333313216161
"30882",1999-09-18,"FL",25137.3707339152,-1048.30964194041
"30883",1999-12-29,"ME",25124.357131033,-1186.46892811864
"30884",1999-09-15,"CO",25077.3051775795,-1047.80237464002
"30885",1999-03-22,"CT",24928.6311638486,-1015.50065435962
"30886",1999-11-04,"HI",24953.9053287597,-934.419504526528
"30887",1999-08-03,"GA",24970.5223937023,-1162.26953485423
"30888",1999-11-26,"CO",24936.8411150101,-935.873093150233
"30889",1999-08-08,"MI",24910.4127574873,-917.798802330707
"30890",1999-03-15,"WV",24987.8368385846,-834.909558732513
"30891",1999-11-18,"VA",25048.5422369658,-1122.62491807608
"30892",1999-11-17,"OR",24998.6365592614,-1071.29671443508
"30893",1999-11-03,"MO",24975.2124628857,-1024.31353700938
"30894",1999-06-18,"AL",24907.9910833444,-906.66192021011
"30895",1999-05-18,"NC",24831.2770772948,-903.776957089381
"30896",1999-12-25,"IL",25030.8731203071,-922.032052421918
"30897",1999-10-29,"KS",24887.6747093619,-1160.43362023991
"30898",1999-10-27,"ID",25007.263023361,-871.670599457774
"30899",1999-08-06,"MI",25010.9315188574,-982.461472347723
"30900",1999-11-05,"IL",24877.0424358451,-1064.52346011174
"30901",1999-01-04,"WY",24956.0953023203,-1118.44563703133
"30902",1999-02-01,"AR",24860.0092948022,-886.51368460583
"30903",1999-08-09,"WY",25147.9628665023,-1077.67482404923
"30904",1999-02-02,"VT",25054.9504064731,-1120.23530551001
"30905",1999-09-26,"WY",24862.5132381865,-879.122521735173
"30906",1999-04-02,"CA",24812.801051687,-1085.17067712098
"30907",1999-11-07,"IL",25096.4868577709,-848.422448216103
"30908",1999-07-14,"CO",25050.464557542,-989.278152380553
"30909",1999-08-31,"VT",24911.6452091293,-1060.3839623002
"30910",1999-08-19,"IN",24872.7430144311,-1052.91127441149
"30911",1999-04-05,"ID",25282.4147767109,-920.309803405149
"30912",1999-07-29,"CO",24866.4483751269,-1166.38378642169
"30913",1999-10-05,"PA",24913.8984153316,-909.393167045615
"30914",1999-02-08,"IN",24852.5146541746,-1202.56072369861
"30915",1999-11-16,"CO",25114.7644711638,-1040.90677607899
"30916",1999-07-08,"DE",25103.2020955416,-1006.9511423532
"30917",1999-06-08,"PA",25076.2355711966,-960.758408625301
"30918",1999-09-04,"KS",24973.1692990811,-988.816126735612
"30919",1999-08-31,"SD",25086.2540828404,-1137.47107396205
"30920",1999-08-22,"NM",24854.4300918598,-1011.6425565879
"30921",1999-05-26,"AK",25013.1126375932,-1072.73839364096
"30922",1999-05-30,"MS",24925.2234047796,-1255.62595216312
"30923",1999-03-02,"NJ",25010.377264791,-899.932925670967
"30924",1999-07-04,"PA",25145.8649123672,-1101.14049386603
"30925",1999-08-10,"KY",24945.1905070904,-908.294618522765
"30926",1999-09-09,"TX",25052.3652564751,-1051.52581787203
"30927",1999-07-29,"VT",25110.7135379913,-989.435855440872
"30928",1999-03-14,"CT",24862.3812032822,-929.803390047295
"30929",1999-11-06,"MS",24847.2252206442,-963.010832369807
"30930",1999-05-08,"CO",25020.3487358599,-1038.55102481129
"30931",1999-02-19,"ME",25153.2286478936,-894.880832968995
"30932",1999-06-06,"FL",24922.9578529788,-1130.01320208902
"30933",1999-08-05,"MN",25086.6614874277,-832.09912821534
"30934",1999-02-06,"KS",24880.6123957676,-1004.50205450368
"30935",1999-07-26,"NM",25134.3066926281,-909.75459006391
"30936",1999-09-06,"WI",25052.8571272589,-1112.75714750863
"30937",1999-03-05,"WI",24949.8072859593,-866.451102182293
"30938",1999-10-17,"RI",25005.4922962708,-1137.44100776671
"30939",1999-11-28,"NE",25072.5855795357,-1220.82543099873
"30940",1999-04-06,"UT",25066.6613793361,-967.135219107949
"30941",1999-10-03,"MN",24888.74159534,-1086.28948460538
"30942",1999-07-17,"MO",25035.1335596737,-932.521230364772
"30943",1999-12-09,"MD",25073.5501021866,-985.945655368934
"30944",1999-12-27,"OR",24987.0596151083,-943.339428854413
"30945",1999-12-30,"MA",25159.115601276,-964.765670775298
"30946",1999-11-03,"SC",25066.15752143,-1121.0836642589
"30947",1999-03-26,"NJ",24923.4062843122,-820.025566335793
"30948",1999-06-09,"AL",25113.1927196239,-938.787244741511
"30949",1999-06-20,"CO",24844.956934648,-1146.27945141844
"30950",1999-10-06,"GA",24936.7406912524,-993.34753942355
"30951",1999-05-07,"NJ",24883.191277104,-1001.63490151948
"30952",1999-02-19,"NV",25015.9104178484,-1050.22794472326
"30953",1999-12-31,"GA",24972.462493699,-861.027537125349
"30954",1999-09-03,"RI",24849.863220595,-1001.79067025744
"30955",1999-10-28,"NJ",25012.9243298267,-937.130158802615
"30956",1999-02-20,"IN",24992.1936996401,-966.738543203161
"30957",1999-12-14,"NC",24997.600855602,-1075.58585154801
"30958",1999-07-12,"AR",25238.7228225129,-912.82044247083
"30959",1999-10-28,"CT",25120.1719256152,-909.874156660088
"30960",1999-12-19,"GA",25068.9568579244,-848.124715018847
"30961",1999-10-18,"LA",25238.5733649956,-1189.70031683619
"30962",1999-05-01,"ME",25106.5616587082,-1144.09333519553
"30963",1999-09-28,"HI",24878.1860719659,-1062.91663853114
"30964",1999-01-30,"HI",25181.0720413317,-947.618918087631
"30965",1999-06-10,"NC",25097.8606207774,-1186.08769185455
"30966",1999-01-21,"IN",24976.1430065116,-1015.30189810914
"30967",1999-10-13,"AZ",25112.5585168698,-1038.94790107481
"30968",1999-01-03,"MN",25058.7489243615,-952.574474693902
"30969",1999-07-13,"MI",24992.0434350326,-948.900119627172
"30970",1999-08-01,"IA",25064.3325992679,-836.318630141503
"30971",1999-07-02,"CT",25158.6768987818,-1230.89838425915
"30972",1999-08-26,"MO",25111.4993272523,-1052.40125446847
"30973",1999-04-24,"SD",25120.3329324659,-960.812412141955
"30974",1999-05-09,"AR",25053.62965404,-1090.27845912391
"30975",1999-03-12,"RI",24895.1004632068,-984.866502513444
"30976",1999-04-21,"NJ",24967.7404249525,-914.739285942907
"30977",1999-07-27,"PA",24929.5350841505,-980.384328999886
"30978",1999-01-31,"TN",24779.3002739766,-1150.02944008454
"30979",1999-08-05,"HI",24981.4429155727,-1095.3053780183
"30980",1999-01-04,"MS",24812.6492403278,-1029.66618494622
"30981",1999-04-21,"MI",24914.3102857026,-1117.93209789555
"30982",1999-08-20,"IN",25006.6105507176,-938.615701562257
"30983",1999-10-02,"KY",24959.5115436067,-1071.18001833329
"30984",1999-04-15,"MN",24920.3006967033,-1022.29693247883
"30985",1999-06-03,"NY",24977.6347608742,-935.967603471819
"30986",1999-06-06,"AK",25046.0967031838,-985.011815561395
"30987",1999-09-09,"OK",24980.129809548,-1038.6455746646
"30988",1999-02-07,"VT",24945.9491264133,-1103.82852480099
"30989",1999-05-03,"VT",24862.8023148091,-837.510912815771
"30990",1999-01-19,"CA",25035.9480332832,-1111.53341196016
"30991",1999-10-06,"NE",25030.620296869,-999.231385247396
"30992",1999-02-15,"WV",24786.6971817565,-965.767184183693
"30993",1999-06-01,"NE",25092.9110392748,-910.719900462755
"30994",1999-09-04,"SD",25042.2274140993,-992.446209731416
"30995",1999-02-08,"WY",25093.4962122935,-843.831637318767
"30996",1999-04-27,"TN",25021.3641963822,-1025.43239769332
"30997",1999-04-12,"CT",25097.53212181,-1091.58158307211
"30998",1999-04-24,"NV",24957.4792303181,-1071.24514648773
"30999",1999-10-08,"PA",24868.7315224077,-1057.12728887005
"31000",1999-07-16,"CT",25020.3003081379,-879.363852822982
"31001",1999-06-05,"SD",25016.1817089444,-1028.85351468339
"31002",1999-01-12,"MT",24776.1536255957,-1018.58732845914
"31003",1999-05-01,"AL",25018.8842441868,-1121.64313449999
"31004",1999-04-27,"OK",24944.2915573755,-1015.16135563473
"31005",1999-06-06,"HI",25076.9386343955,-1119.6374246262
"31006",1999-04-29,"WA",25013.8192426373,-921.330302619884
"31007",1999-07-14,"MS",24918.6713950112,-1119.78275455393
"31008",1999-06-05,"MS",25051.9979958629,-941.974463180172
"31009",1999-08-02,"KY",24915.9240914614,-1154.81864768709
"31010",1999-09-28,"ID",25006.6162695092,-971.42042075098
"31011",1999-04-25,"OR",24881.1409256355,-996.090319122452
"31012",1999-03-03,"MD",24877.2874434902,-1017.93095440306
"31013",1999-10-09,"NE",24781.7520159365,-917.933950262662
"31014",1999-12-29,"WI",25009.5613483589,-1107.99983190716
"31015",1999-05-25,"MN",24902.1898697397,-948.949653437115
"31016",1999-11-10,"MD",24832.7608382721,-978.121485234985
"31017",1999-10-26,"LA",25051.4915619476,-1060.99447933268
"31018",1999-09-07,"WA",25005.5448102468,-1009.85394050794
"31019",1999-08-22,"CT",25095.6974525748,-1006.2326046637
"31020",1999-03-21,"WV",25268.1526618603,-1027.71033768323
"31021",1999-08-13,"TN",24927.3824641432,-933.580209341577
"31022",1999-06-17,"NE",24938.5222163185,-1041.59597071287
"31023",1999-09-25,"ND",25043.0464036449,-985.971354341054
"31024",1999-06-22,"AL",24954.2099076899,-1062.67711614548
"31025",1999-04-30,"SC",25127.1432846663,-1053.921952458
"31026",1999-09-22,"SC",25028.5978840124,-874.787114773027
"31027",1999-08-14,"CT",25017.5050622697,-1098.95560375238
"31028",1999-01-03,"CA",25117.7177511459,-1015.0330569203
"31029",1999-10-18,"WI",25056.6987741229,-903.039562591452
"31030",1999-12-25,"TN",25144.0620831059,-887.775322885797
"31031",1999-08-08,"NH",25000.9307986153,-942.079386467372
"31032",1999-05-15,"SD",25037.1858107964,-1108.37434995382
"31033",1999-08-15,"IN",24994.4230099154,-1022.07837819795
